1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
2629, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider, 80, 4, 4
2630, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2631, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2632, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2633, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2634, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime, 80, 4, 4
2635, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2636, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
2637, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2638, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
2639, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
2640, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2641, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2642, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
2643, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2644, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
2645, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
2646, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
2647, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2648, ocean, minecraft:deep_ocean, MONSTER, quark:stoneling, 80, 1, 1
2649, ocean, minecraft:deep_ocean, MONSTER, quark:toretoise, 80, 2, 4
2650, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2651, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
2652, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
2653, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
2654, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2655, ocean, minecraft:deep_ocean, MONSTER, cataclysm:deepling, 10, 1, 1
2656, ocean, minecraft:deep_ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 1
2657, ocean, minecraft:deep_ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
2658, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
2659, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
2660, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
2661, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
2662, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2663, ocean, minecraft:deep_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2664, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
2665, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
2666, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2667, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
2668, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2669, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
2670, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
2671, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
2672, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
2673, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
2674, ocean, minecraft:deep_ocean, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
2675, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2676, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2677, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
2678, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2679, ocean, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
2680, ocean, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
2681, ocean, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:giant_squid, 10, 1, 2
2682, ocean, minecraft:deep_ocean, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
2683, ocean, minecraft:deep_ocean, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
2684, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
2685, ocean, minecraft:deep_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
2686, ocean, minecraft:deep_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2687, ocean, minecraft:deep_ocean, WATER_AMBIENT, crittersandcompanions:sea_bunny, 32, 1, 2
2688, ocean, minecraft:deep_ocean, WATER_AMBIENT, crittersandcompanions:dumbo_octopus, 10, 1, 1
2689, ocean, minecraft:cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
2690, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2691, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2692, ocean, minecraft:cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2693, ocean, minecraft:cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2694, ocean, minecraft:cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
2695, ocean, minecraft:cold_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2696, ocean, minecraft:cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
2697, ocean, minecraft:cold_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2698, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
2699, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
2700, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2701, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2702, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
2703, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2704, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
2705, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
2706, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
2707, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2708, ocean, minecraft:cold_ocean, MONSTER, quark:stoneling, 80, 1, 1
2709, ocean, minecraft:cold_ocean, MONSTER, quark:toretoise, 80, 2, 4
2710, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2711, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
2712, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
2713, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
2714, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2715, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
2716, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
2717, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
2718, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
2719, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2720, ocean, minecraft:cold_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2721, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
2722, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
2723, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2724, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
2725, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2726, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
2727, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
2728, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
2729, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
2730, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
2731, ocean, minecraft:cold_ocean, CREATURE, alexsmobs:seal, 20, 3, 8
2732, ocean, minecraft:cold_ocean, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
2733, ocean, minecraft:cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2734, ocean, minecraft:cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2735, ocean, minecraft:cold_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
2736, ocean, minecraft:cold_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
2737, ocean, minecraft:cold_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
2738, ocean, minecraft:cold_ocean, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
2739, ocean, minecraft:cold_ocean, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
2740, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
2741, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
2742, ocean, minecraft:cold_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2743, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
2744, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2745, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2746, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2747, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2748, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
2749, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2750, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
2751, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2752, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
2753, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
2754, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2755, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2756, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
2757, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2758, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
2759, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
2760, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
2761, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2762, ocean, minecraft:deep_cold_ocean, MONSTER, quark:stoneling, 80, 1, 1
2763, ocean, minecraft:deep_cold_ocean, MONSTER, quark:toretoise, 80, 2, 4
2764, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2765, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
2766, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
2767, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
2768, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2769, ocean, minecraft:deep_cold_ocean, MONSTER, cataclysm:deepling, 10, 1, 1
2770, ocean, minecraft:deep_cold_ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 1
2771, ocean, minecraft:deep_cold_ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
2772, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
2773, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
2774, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
2775, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
2776, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2777, ocean, minecraft:deep_cold_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2778, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
2779, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
2780, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2781, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
2782, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2783, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
2784, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
2785, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
2786, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
2787, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
2788, ocean, minecraft:deep_cold_ocean, CREATURE, alexsmobs:seal, 20, 3, 8
2789, ocean, minecraft:deep_cold_ocean, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
2790, ocean, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2791, ocean, minecraft:deep_cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2792, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
2793, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
2794, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
2795, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
2796, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:giant_squid, 10, 1, 2
2797, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
2798, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
2799, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
2800, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
2801, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
2802, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2803, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
2804, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2805, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2806, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2807, ocean, minecraft:frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2808, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
2809, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2810, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
2811, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2812, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
2813, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
2814, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2815, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2816, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
2817, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2818, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
2819, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
2820, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
2821, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2822, ocean, minecraft:frozen_ocean, MONSTER, quark:stoneling, 80, 1, 1
2823, ocean, minecraft:frozen_ocean, MONSTER, quark:toretoise, 80, 2, 4
2824, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2825, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
2826, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
2827, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
2828, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2829, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
2830, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
2831, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
2832, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
2833, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2834, ocean, minecraft:frozen_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2835, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
2836, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
2837, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2838, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
2839, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2840, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
2841, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
2842, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
2843, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
2844, ocean, minecraft:frozen_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
2845, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 10, 1, 2
2846, ocean, minecraft:frozen_ocean, CREATURE, alexsmobs:seal, 20, 3, 8
2847, ocean, minecraft:frozen_ocean, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
2848, ocean, minecraft:frozen_ocean, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
2849, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2850, ocean, minecraft:frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2851, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
2852, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
2853, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
2854, ocean, minecraft:frozen_ocean, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
2855, ocean, minecraft:frozen_ocean, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
2856, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
2857, ocean, minecraft:frozen_ocean, WATER_AMBIENT, alexsmobs:comb_jelly, 10, 2, 3
2858, ocean, minecraft:frozen_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2859, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
2860, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2861, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2862, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2863, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2864, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
2865, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2866, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
2867, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2868, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
2869, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
2870, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2871, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2872, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
2873, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2874, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
2875, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
2876, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
2877, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2878, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:stoneling, 80, 1, 1
2879, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:toretoise, 80, 2, 4
2880, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2881, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
2882, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
2883, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
2884, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2885, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
2886, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
2887, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
2888, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
2889, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2890, ocean, minecraft:deep_frozen_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2891, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
2892, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
2893, ocean, minecraft:deep_frozen_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
